Account,Details,Date,Description,Type,Check or Slip #,Just Text,Sub Category,Primary Category,Vendor,Amount,Tax/Reason,Notes
Primary 5925,DEBIT,9/30/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$15.00,,
Primary 5925,DEBIT,9/29/2021,Digit.co Subscriptn PPD ID: 7461730710,ACH_DEBIT,,Digit Co Subscriptn Ppd Id,Monthly Cost,Savings,Digit,$5.00,,
Primary 5925,DEBIT,9/29/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$15.00,,
Primary 5925,DEBIT,9/28/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$15.00,,
Primary 5925,DEBIT,9/27/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$15.00,,
Primary 5925,DEBIT,9/24/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$27.02,,
Primary 5925,DEBIT,9/23/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$21.01,,
Primary 5925,DEBIT,9/22/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$21.01,,
Primary 5925,DEBIT,9/21/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$21.00,,
Primary 5925,DEBIT,9/17/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$73.22,,
Primary 5925,DEBIT,9/16/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$29.71,,
Primary 5925,DEBIT,9/15/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$29.71,,
Primary 5925,DEBIT,9/14/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$29.70,,
Primary 5925,DEBIT,9/13/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$29.70,,
Primary 5925,DEBIT,9/10/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$114.55,,
Primary 5925,DEBIT,9/9/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$39.66,,
Primary 5925,DEBIT,9/8/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$39.66,,
Primary 5925,DEBIT,9/7/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$39.66,,
Primary 5925,DEBIT,9/3/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$60.93,,
Primary 5925,DEBIT,9/2/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$43.19,,
Primary 5925,DEBIT,9/1/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$43.19,,
Primary 5925,DEBIT,8/31/2021,Digit.co Subscriptn PPD ID: 7461730710,ACH_DEBIT,,Digit Co Subscriptn Ppd Id,Monthly Cost,Savings,Digit,$5.00,,
Primary 5925,DEBIT,8/31/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$43.19,,
Primary 5925,DEBIT,8/30/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$43.19,,
Primary 5925,DEBIT,8/27/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$21.35,,
Primary 5925,DEBIT,8/26/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$43.67,,
Primary 5925,DEBIT,8/25/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$43.14,,
Primary 5925,DEBIT,8/24/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$41.44,,
Primary 5925,DEBIT,8/23/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$43.57,,
Primary 5925,DEBIT,8/16/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,8/13/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,8/12/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,8/11/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,8/10/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,8/9/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,8/6/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,8/5/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,8/4/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,8/3/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,8/2/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/30/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/29/2021,Digit.co Subscriptn PPD ID: 7461730710,ACH_DEBIT,,Digit Co Subscriptn Ppd Id,Monthly Cost,Savings,Digit,$5.00,,
Primary 5925,DEBIT,7/29/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/28/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/27/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/26/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/23/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/22/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/21/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/20/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/19/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/16/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/15/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/14/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/13/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/12/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/9/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/8/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/7/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/6/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/2/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,7/1/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,6/30/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,6/29/2021,Digit.co Subscriptn PPD ID: 7461730710,ACH_DEBIT,,Digit Co Subscriptn Ppd Id,Monthly Cost,Savings,Digit,$5.00,,
Primary 5925,DEBIT,6/29/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,6/28/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,6/25/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,DEBIT,6/24/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.00,,
Primary 5925,CREDIT,6/2/2021,DOBOT Dobot Save PPD ID: 1473947824,ACH_CREDIT,,Dobotdobot Save Ppd Id,Savings,Savings,Dobot,$140.00,,
Primary 5925,DEBIT,6/1/2021,Digit.co Subscriptn PPD ID: 7461730710,ACH_DEBIT,,Digit Co Subscriptn Ppd Id,Monthly Cost,Savings,Digit,$5.00,,
Primary 5925,DEBIT,5/27/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$86.58,,
Primary 5925,DEBIT,5/25/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$48.29,,
Primary 5925,DEBIT,5/24/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$48.29,,
Primary 5925,DEBIT,5/21/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$33.34,,
Primary 5925,DEBIT,5/18/2021,DOBOT Dobot Save PPD ID: 1473947824,ACH_DEBIT,,Dobotdobot Save Ppd Id,Savings,Savings,Dobot,$19.00,,
Primary 5925,DEBIT,5/11/2021,DOBOT Dobot Save PPD ID: 1473947824,ACH_DEBIT,,Dobotdobot Save Ppd Id,Savings,Savings,Dobot,$21.00,,
Primary 5925,DEBIT,5/11/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$27.64,,
Primary 5925,DEBIT,5/7/2021,DOBOT Dobot Save PPD ID: 1473947824,ACH_DEBIT,,Dobotdobot Save Ppd Id,Savings,Savings,Dobot,$18.00,,
Primary 5925,DEBIT,5/7/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$33.88,,
Primary 5925,DEBIT,5/6/2021,DOBOT Dobot Save PPD ID: 1473947824,ACH_DEBIT,,Dobotdobot Save Ppd Id,Savings,Savings,Dobot,$22.00,,
Primary 5925,DEBIT,5/6/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$28.16,,
Primary 5925,DEBIT,5/5/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$0.67,,
Primary 5925,DEBIT,5/4/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$26.89,,
Primary 5925,DEBIT,5/3/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$26.89,,
Primary 5925,DEBIT,4/30/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$31.00,,
Primary 5925,DEBIT,4/29/2021,Digit.co Subscriptn PPD ID: 7461730710,ACH_DEBIT,,Digit Co Subscriptn Ppd Id,Monthly Cost,Savings,Digit,$2.99,,
Primary 5925,DEBIT,4/29/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$22.60,,
Primary 5925,DEBIT,4/28/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$22.60,,
Primary 5925,DEBIT,4/27/2021,DOBOT Dobot Save PPD ID: 1473947824,ACH_DEBIT,,Dobotdobot Save Ppd Id,Savings,Savings,Dobot,$18.00,,
Primary 5925,DEBIT,4/27/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$22.60,,
Primary 5925,DEBIT,4/26/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$22.60,,
Primary 5925,DEBIT,4/23/2021,DOBOT Dobot Save PPD ID: 1473947824,ACH_DEBIT,,Dobotdobot Save Ppd Id,Savings,Savings,Dobot,$19.00,,
Primary 5925,DEBIT,4/23/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$22.60,,
Primary 5925,DEBIT,4/22/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$22.60,,
Primary 5925,DEBIT,4/21/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$3.37,,
Primary 5925,DEBIT,4/20/2021,DOBOT Dobot Save PPD ID: 1473947824,ACH_DEBIT,,Dobotdobot Save Ppd Id,Savings,Savings,Dobot,$18.00,,
Primary 5925,DEBIT,4/20/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$22.60,,
Primary 5925,DEBIT,4/19/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$22.60,,
Primary 5925,DEBIT,4/16/2021,DOBOT Dobot Save PPD ID: 1473947824,ACH_DEBIT,,Dobotdobot Save Ppd Id,Savings,Savings,Dobot,$5.00,,
Primary 5925,DEBIT,4/16/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$22.60,,
Primary 5925,DEBIT,4/15/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$22.60,,
Primary 5925,DEBIT,3/30/2021,Digit.co Subscriptn PPD ID: 7461730710,ACH_DEBIT,,Digit Co Subscriptn Ppd Id,Monthly Cost,Savings,Digit,$2.99,,
Primary 5925,DEBIT,3/25/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$18.73,,
Primary 5925,DEBIT,3/24/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$18.73,,
Primary 5925,DEBIT,3/23/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$18.73,,
Primary 5925,DEBIT,3/22/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$18.73,,
Primary 5925,DEBIT,3/19/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$10.73,,
Primary 5925,DEBIT,3/18/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$18.77,,
Primary 5925,DEBIT,3/17/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$18.77,,
Primary 5925,DEBIT,3/16/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$14.60,,
Primary 5925,DEBIT,3/15/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$22.60,,
Primary 5925,DEBIT,3/2/2021,Digit.co Subscriptn PPD ID: 7461730710,ACH_DEBIT,,Digit Co Subscriptn Ppd Id,Monthly Cost,Savings,Digit,$2.99,,
Primary 5925,DEBIT,3/1/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$21.86,,
Primary 5925,DEBIT,2/26/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$20.06,,
Primary 5925,DEBIT,2/25/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$22.60,,
Primary 5925,DEBIT,2/24/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$22.60,,
Primary 5925,DEBIT,2/16/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$2.56,,
Primary 5925,DEBIT,2/5/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$4.61,,
Primary 5925,DEBIT,2/1/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$36.84,,
Primary 5925,DEBIT,1/29/2021,Digit.co Subscriptn PPD ID: 7461730710,ACH_DEBIT,,Digit Co Subscriptn Ppd Id,Monthly Cost,Savings,Digit,$2.99,,
Primary 5925,DEBIT,1/26/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$42.50,,
Primary 5925,DEBIT,1/25/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$42.50,,
Primary 5925,DEBIT,1/22/2021,Digit.co Digit.co PPD ID: 9165348002,ACH_DEBIT,,Digit Co Digit Co Ppd Id,Digit,Savings,Digit,$17.10,,
Primary 5925,DEBIT,12/30/2021,Wal-Mart Super Center ROSEVILLE CA 12/30,DEBIT_CARD,,Wal Mart Super Center Roseville Ca,Groceries,Shopping,Wal Mart,$79.56,,
Primary 5925,DEBIT,12/27/2021,TARGET.COM * 800-591-3869 MN 12/25,DEBIT_CARD,,Target Com* Mn,Household,Shopping,Target,$80.00,,
Primary 5925,DEBIT,12/22/2021,TARGET T- 1925 Douglas Roseville CA 12/22,DEBIT_CARD,,Target T Douglas Roseville Ca,Household,Shopping,Target,$64.75,,
Primary 5925,DEBIT,12/13/2021,TARGET T- 2005 Town West Sacramen CA 12/12,DEBIT_CARD,,Target T Town West Sacramen Ca,Household,Shopping,Target,$40.04,,
Primary 5925,DEBIT,12/9/2021,SQ *FALLING PRICES POP Roseville CA 12/08,DEBIT_CARD,,Sq *Falling Prices Pop Roseville Ca,Auction,Shopping,Falling Prices,$68.34,,
Primary 5925,DEBIT,12/8/2021,TJX Rewards MC TJX EPAY 558836333 WEB ID: 9130142001,ACH_DEBIT,,Tjx Rewards Mc Tjx Epayweb Id,Shopping,Shopping,TJMax,$71.08,,
Primary 5925,DEBIT,12/7/2021,TJX Rewards MC TJX EPAY 558002447 WEB ID: 9130142001,ACH_DEBIT,,Tjx Rewards Mc Tjx Epayweb Id,Shopping,Shopping,TJMax,$71.08,,
Primary 5925,DEBIT,12/3/2021,RL LIQUIDATORS 916-7477762 CA 12/02,DEBIT_CARD,,Rl Liquidators Ca,Auction,Shopping,RL Liquidators,$19.36,,
Primary 5925,DEBIT,11/16/2021,TARGET.COM * 800-591-3869 MN 11/16,DEBIT_CARD,,Target Com* Mn,Household,Shopping,Target,$0.89,,
Primary 5925,DEBIT,11/16/2021,TARGET.COM * 800-591-3869 MN 11/16,DEBIT_CARD,,Target Com* Mn,Household,Shopping,Target,$36.53,,
Primary 5925,DEBIT,11/15/2021,SQ *THAT'S CHEAP! MADIS Orangevale CA 11/14,DEBIT_CARD,,Sq *That S Cheap! Madis Orangevale Ca,Thrift,Shopping,That's Cheap,$9.62,,
Primary 5925,DEBIT,11/15/2021,FIVE BELO 7953 GREEN CITRUS HEIGHT CA 11/14,DEBIT_CARD,,Five Belogreen Citrus Height Ca,Clothes,Shopping,Five Below,$10.78,,
Primary 5925,DEBIT,11/12/2021,SQ *FALLING PRICES INC. Roseville CA 11/10,DEBIT_CARD,,Sq *Falling Prices Inc Roseville Ca,Auction,Shopping,Falling Prices,$129.30,,
Primary 5925,DEBIT,11/12/2021,SQ *FALLING PRICES FOLS Folsom CA 11/11,DEBIT_CARD,,Sq *Falling Prices Fols Folsom Ca,Auction,Shopping,Falling Prices,$55.88,,
Primary 5925,DEBIT,11/8/2021,TARGET T- 5104 Commos Rocklin CA 11/07 Purchase $34.31 Cash Back $20.00,DEBIT_CARD,,Target T Commos Rocklin Ca Purchase $ Cash Back $,Household,Shopping,Target,$54.31,,
Primary 5925,DEBIT,10/25/2021,TARGET T- 1925 Douglas Roseville CA 10/24,DEBIT_CARD,,Target T Douglas Roseville Ca,Household,Shopping,Target,$101.56,,
Primary 5925,DEBIT,10/20/2021,RL LIQUIDATORS 916-7477762 CA 10/19,DEBIT_CARD,,Rl Liquidators Ca,Auction,Shopping,RL Liquidators,$12.59,,
Primary 5925,DEBIT,10/19/2021,TARGET T- 1925 Douglas Roseville CA 10/19,DEBIT_CARD,,Target T Douglas Roseville Ca,Household,Shopping,Target,$110.23,,
Primary 5925,DEBIT,10/18/2021,SQ *BABY VIEW 2 YOU CITRUS HEIGHT CA 10/15,DEBIT_CARD,,Sq *Baby Viewyou Citrus Height Ca,Kids Clothes,Shopping,,$225.00,,
Primary 5925,DEBIT,9/29/2021,TJX Rewards MC TJX EPAY 493557218 WEB ID: 9130142001,ACH_DEBIT,,Tjx Rewards Mc Tjx Epayweb Id,Shopping,Shopping,TJMax,$54.30,,
Primary 5925,DEBIT,9/27/2021,ROSS STORES #1200 ROSEVILLE CA 09/24,DEBIT_CARD,,Ross Stores Roseville Ca,Shopping,Shopping,Ross,$67.82,,
Primary 5925,DEBIT,9/27/2021,RL LIQUIDATORS 916-7477762 CA 09/23,DEBIT_CARD,,Rl Liquidators Ca,Auction,Shopping,RL Liquidators,$28.04,,
Primary 5925,DEBIT,9/27/2021,RL LIQUIDATORS 916-7477762 CA 09/23,DEBIT_CARD,,Rl Liquidators Ca,Auction,Shopping,RL Liquidators,$2.76,,
Primary 5925,DEBIT,9/13/2021,TARGET T- 1925 Douglas Roseville CA 09/13,DEBIT_CARD,,Target T Douglas Roseville Ca,Household,Shopping,Target,$39.15,,
Primary 5925,DEBIT,9/10/2021,SQ *FALLING PRICES FOLS Orangevale CA 09/09,DEBIT_CARD,,Sq *Falling Prices Fols Orangevale Ca,Auction,Shopping,Falling Prices,$75.27,,
Primary 5925,DEBIT,8/30/2021,SQ *BABY VIEW 2 YOU CITRUS HEIGHT CA 08/27,DEBIT_CARD,,Sq *Baby Viewyou Citrus Height Ca,Kids Clothes,Shopping,,$50.00,,
Primary 5925,DEBIT,8/20/2021,SQ *FALLING PRICES FOLS Orangevale CA 08/19,DEBIT_CARD,,Sq *Falling Prices Fols Orangevale Ca,Auction,Shopping,Falling Prices,$188.09,,
Primary 5925,DEBIT,8/18/2021,TARGET T- 1925 Douglas Roseville CA 08/18,DEBIT_CARD,,Target T Douglas Roseville Ca,Household,Shopping,Target,$159.99,,
Primary 5925,DEBIT,8/16/2021,ROSS STORES #568 CITRUS HTS CA 08/14,DEBIT_CARD,,Ross Stores Citrus Hts Ca,Shopping,Shopping,Ross,$90.48,,
Primary 5925,DEBIT,8/10/2021,TARGET T- 1925 Douglas Roseville CA 08/10,DEBIT_CARD,,Target T Douglas Roseville Ca,Household,Shopping,Target,$163.42,,
